,script_id,imdb_id,title,year,gross,lines_data,female,male,movie,total,female_per,male_per
1019,7212,tt0102511,Naked Lunch,1991,5.0,42775377647737777777467773433233777777777777777777755761,1288,7178,,8466,0.1521379636191826,0.8478620363808174
1020,7441,tt0100224,Narrow Margin,1990,22.0,4577776434437755654763556777753777136754,905,3765,,4670,0.1937901498929336,0.8062098501070664
1021,2980,tt0073440,Nashville,1975,,2767766644477777443444576733357765777546777770333434266664465764343307774574676677565426544565656746771453567537677665445777773434437767143677567766377777504334334666545567543432277646746757774744355445756476477614535763,4254,13316,,17570,0.2421172453044963,0.7578827546955037
1022,4684,tt0368891,National Treasure,2004,242.0,777777777777777777777777777777775345357446754777775445545437434674655567437564766667664766545565567777777776667466575656766662,1013,6661,,7674,0.13200416992442013,0.8679958300755799
1023,8055,tt0465234,National Treasure: Book of Secrets,2007,278.0,5777773157777357776545564477745367777365743447646476654766576556556744465777657777777755545777776677567677777766777773,1515,10021,,11536,0.13132801664355062,0.8686719833564494
1024,1185,tt0110632,Natural Born Killers,1994,104.0,416477777477777777777776777775354436427777777777777777777777777677777777777777766752643775654567,1177,10975,,12152,0.09685648452929559,0.9031435154707044
1025,4685,tt0093605,Near Dark,1987,7.0,764534434454444654356445752435234446665777366776545336776667554567456,912,2388,,3300,0.27636363636363637,0.7236363636363636
1026,4686,tt1821549,Nebraska,2013,18.0,7567566476776674477777777775364665577754767777777646777632337734233323547634750776254656653246677646372637777777777754366774,2369,6135,,8504,0.27857478833490124,0.7214252116650988
1027,6554,tt0107665,Needful Things,1993,31.0,4765735546745436754574476675,824,2484,,3308,0.24909310761789602,0.750906892382104
1028,4688,tt0074958,Network,1976,,77755653776667777775766677447777777777777777776676337777763777777777774,614,12143,,12757,0.04813043819079721,0.9518695618092028
1029,2986,tt0151738,Never Been Kissed,1999,95.0,10333000217521200002035402100132620232131430323531431701433445423023142225423443221173443432100050125100203742110000205430300022361123122341033353053251134344543103305223522444312136344343200022,12974,6952,,19926,0.6511091036836294,0.34889089631637055
1030,4690,tt1334260,Never Let Me Go,2010,2.0,100010240243000001210000005300000014300152445303543130000000032511431224431010,5047,1432,,6479,0.7789782373823121,0.2210217626176879
1031,4691,tt0111686,New Nightmare,1994,37.0,656745353310410221000003333444462002341030340100001000031120230246,4126,2075,,6201,0.665376552169005,0.334623447830995
1032,1186,tt0363282,New York Minute,2004,19.0,03202000522234002351000001573277040054112006014323723433235313,4557,2050,,6607,0.6897230210382927,0.3102769789617073
1033,1188,tt0104990,Newsies,1992,5.0,77777777777777777777764366667777777777777777777777777446246776344377777777777563645674567777777766,807,9458,,10265,0.07861665854846565,0.9213833414515343
1034,1190,tt0435705,Next,2007,22.0,763464777747776337543445234434132304542134435453433043433544441142344323246265543465353534441,2425,2931,,5356,0.4527632561613144,0.5472367438386856
1035,2996,tt0195945,Next Friday,2000,92.0,777777777777547477777676467565577677777754445366777777777777777775577777777455437766745776777777774767753,665,7569,,8234,0.0807626912800583,0.9192373087199417
1036,6215,tt0981227,Nick and Norah's Infinite Playlist,2008,38.0,66736576005666277775742671676775757651474674177213476777777512544553,1526,4129,,5655,0.2698496905393457,0.7301503094606543
1037,2998,tt0113972,Nick of Time,1995,16.0,5355564653226755345777552422727777737775335242365677777655777744467777777663445445654473033343264446555653315765254777662422527777737777234342356577777754777754457777777754444536654375023424253,4076,11482,,15558,0.2619874019796889,0.738012598020311
1038,5452,tt2872718,Nightcrawler,2014,34.0,77744477436754432277777777776734677467655357746777777754114463444245477777777777777631133776,2094,8684,,10778,0.19428465392466135,0.8057153460753387
1039,3009,tt0875034,Nine,2009,22.0,77776443645667753446344334346777755342753464354443344433354426774526544427777534436,2563,4795,,7358,0.3483283500951345,0.6516716499048655
1040,4710,tt0080319,Nine to Five,1980,333.0,40220004212410245,1160,659,,1819,0.6377130291368884,0.3622869708631116
1041,3014,tt1186367,Ninja Assassin,2009,44.0,777764363255544734305434413543444444443446437732543443344743533344645332454434367665441,2864,4408,,7272,0.39383938393839385,0.6061606160616062
1042,3016,tt0031725,Ninotchka,1939,45.0,777774775777777777754575433343234434334345434343443454377777734245443454531776444265374242437543423431000047567777750000000156446543443354542,5732,10217,,15949,0.3593955733901812,0.6406044266098188
1043,4711,tt0113987,Nixon,1995,27.0,7777777777777777777777777776646776341474343577637777777774447773534653777777777777277777777777777777775443677777757777756677777777777777777777777777774345615777777337777777777563,2122,23865,,25987,0.08165621272174549,0.9183437872782545
1044,6150,tt0477348,No Country for Old Men,2007,93.0,7774443677777777775367546777774343677763677774444777777567777777777754467777777777754336313477434677777776346743,1215,7105,,8320,0.14603365384615385,0.8539663461538461
1045,8409,tt1781922,No Escape,2015,28.0,723145454555777757177775235355625532623455566222514126652357756673767766543652,1539,4472,,6011,0.2560306105473299,0.7439693894526701
1046,4716,tt1763264,No One Lives,2012,,25477744463137654355522333745237557765455777235300324433302553657741454572,1441,3316,,4757,0.3029220096699601,0.6970779903300399
1047,3019,tt1411238,No Strings Attached,2011,77.0,344325776434443433301477777754543434343435544453444225646333124367453433644443343335443434341214344446443354444457744000004534221143366423335344,6259,8525,,14784,0.42336309523809523,0.5766369047619048
1048,7659,tt1959490,Noah,2014,107.0,7732576445676576763667775454736657665777755666533447443552431144434232,1341,4737,,6078,0.22063178677196446,0.7793682132280355
1049,7129,tt0079638,Norma Rae,1979,,255543333453143352775422441244346646304413352535431,2910,4093,,7003,0.41553619877195486,0.5844638012280451
1050,4344,tt0790721,Normal Adolescent Behavior,2007,,2213334573032512242323473202443143033333434002534432042333301353433334033431321200056410340000000333333200000,6074,2548,,8622,0.7044769195082348,0.29552308049176523
1051,7080,tt0053125,North by Northwest,1959,,7476677762527536431243515346777777777424755436260,1235,4901,,6136,0.20127118644067796,0.798728813559322
1052,4721,tt0058414,Nothing But a Man,1964,,74446343772244653554342447344433447637446443675446777543546544574467643465577775445534674434,1320,3575,,4895,0.2696629213483146,0.7303370786516854
1053,3020,tt0125439,Notting Hill,1999,198.0,777756764476454645477777556354744435352674235252424353556513367557735553334434343447744323644544344675417634645265746741557776577446746446455777764734656443444437542353432343544744234765675446432444343433775442354445533367643474355534576476143,7330,12732,,20062,0.36536736118034097,0.634632638819659
1054,4723,tt0114011,Now and Then,1995,54.0,00000000000010000110000000100000000230000000000000000000000110000000,4186,0,,4186,1.0,0.0
1055,7681,tt1670345,Now You See Me,2013,126.0,77777777206557673537553644565677774445775766766546676657767775277754,1764,7339,,9103,0.19378226958145667,0.8062177304185434
1056,4725,tt1266029,Nowhere Boy,2009,1.0,03567676646471213432443422233677546754432333444467776776763564567565444243422002244570053047753540,2042,2575,,4617,0.4422785358457873,0.5577214641542126
1057,7034,tt0107711,Nowhere to Run,1993,46.0,7764663445673546665576663,334,1629,,1963,0.17014773306164035,0.8298522669383597
1058,3024,tt0171580,Nurse Betty,2000,40.0,3456642034000001445257777777777777634677776677605776776764434101300000567656600464000047300037700023530760011354345000360777710177110374003753556537754565644202,6649,8802,,15451,0.4303281341013527,0.5696718658986474
1059,4730,tt0190590,"O Brother, Where Art Thou?",2000,73.0,7777777777777777777777777777777777777777777777764777777777777777777546777764435,312,8450,,8762,0.03560830860534125,0.9643916913946587
1060,3026,tt1483013,Oblivion,2013,95.0,52635463453233443333235366230354333353477770437577753332554766527527750,5007,8066,,13073,0.38300313623498816,0.6169968637650118
1061,3027,tt1197628,Observe and Report,2009,27.0,775357763377363335776556536666444777777777777777343356343633433343434600375347777777777777756343445764557346477667777775347777447756267734677444755433377755654565753467777777777777754343644345343424343453006643677777777777776644344467537553655775777777733,6728,27534,,34262,0.19636915533243826,0.8036308446675617
1062,3028,tt1198138,Obsessed,2009,79.0,336677753467324332366776776576536777774354477775422334102534433213123333200504336677753467324332366776776576536777774354477775422334102534433213123333200504,4508,6134,,10642,0.4236045856042097,0.5763954143957902
1063,6509,tt0074991,Obsession,1976,,4667657467613432421313243774135571,1670,3877,,5547,0.3010636380025239,0.6989363619974761
1064,3029,tt0240772,Ocean's Eleven,2001,281.0,677777767777777777777777777777777777777777777757777777777777356457543443576446557777777777777767777777775467777777777777777773777577777767366567777776777777777777777777777777777777777777766777777777777636555753443457635655777777777777776777777777447777777,1046,19972,,21018,0.04976686649538491,0.9502331335046151
1065,3031,tt0349903,Ocean's Twelve,2004,176.0,00357777777777777754677777777777777777777777730004757746237764777775777757777770763456747725547233475432653443544433445777755760036777777777777775377777777777777777777777772000575774614775577777577775777776175436674762654722357533274435344534335577775575,4136,15566,,19702,0.2099279260988732,0.7900720739011268
1066,6234,tt0086034,Octopussy,1983,187.0,577777777775777776237777776577777775772,168,3147,,3315,0.05067873303167421,0.9493212669683257
1067,6919,tt2388715,Oculus,2013,29.0,61362417343543514221222202333533634334243432354336331323344333313254444342265462,3962,2608,,6570,0.6030441400304414,0.3969558599695586
1068,3033,tt0151804,Office Space,1999,18.0,677736677777777777767764646774434454777777634777777777777777777764436677773463677577777777345777767774576777777777776776564577634444467777774367777777777777777777534476777535547757777777753477776,1546,15728,,17274,0.08949866851916174,0.9105013314808382
1069,8450,tt0079660,Old Boyfriends,1979,,26000000001002024436505435310563124420424424342201000,4892,2175,,7067,0.692231498514221,0.307768501485779
1070,7940,tt0302886,Old School,2003,107.0,4465635776567765477775476557336766766751,379,2878,,3257,0.11636475284003685,0.8836352471599631
1071,4744,tt0082846,On Golden Pond,1981,372.0,25444345323354543434035367772446567676345547776340161343544442,2496,3566,,6062,0.4117452985813263,0.5882547014186738
1072,4745,tt0047296,On the Waterfront,1954,185.0,77775536777777774654677776777444343433435545434434334664663677777646777347777777777777744432054367777774622774652,1939,9292,,11231,0.17264713738758794,0.827352862612412
1073,5937,tt0087843,Once Upon a Time in America,1984,13.0,7777777774577775434777773467777467756677777763376577434577777776577767777757564447743444345666777533354644324334653334433457774,1765,5810,,7575,0.233003300330033,0.766996699669967
1074,9051,tt1196956,One Chance,2013,,24777765477777423343444544337675537532534336454667523344547524666533325777435777767442443221357730,2248,4879,,7127,0.3154202329170759,0.6845797670829241
1075,4748,tt0118531,One Eight Seven,1997,10.0,7777777176665767576465212652433334766665477343547577777541566344221455544477772355777740,1700,5023,,6723,0.2528633050721404,0.7471366949278596
1076,7890,tt0479968,One Missed Call,2008,32.0,7433001310003234336104423335534407563633524334235214,2233,1999,,4232,0.5276465028355387,0.47235349716446123
1077,3040,tt1602613,Only God Forgives,2013,0.0,7777777774665231434777775334333346777777344324333455244334257777746423525774237774367771,3228,9313,,12541,0.25739574196635034,0.7426042580336496
1078,4758,tt0110737,Only You,1994,41.0,032001000021100034242000432000000000003300000104100044310254200000113543000045145423001153443543332313332344543456422242253241134633436034323412,7969,3662,,11631,0.6851517496345972,0.3148482503654028
1079,3042,tt0081283,Ordinary People,1980,177.0,547765654777763747777777774766751433434324444447777777435334343243347777767777777775553400677646465477777777747777633313326777527477777777777777777776434335257775657755646777745567777777756676552334343243553457777776344433433334357777767777777775444202777,5940,16816,,22756,0.26103005800667956,0.7389699419933204
1080,1208,tt0054240,Orgy of the Dead,1965,,4545343576345466766453457444343412,671,1660,,2331,0.2878592878592879,0.7121407121407122
1081,1211,tt1148204,Orphan,2009,48.0,1041244153414432113200010150010412001422503350220711023443333213235552011321245423420,7734,3285,,11019,0.7018785733732643,0.29812142662673563
1082,6156,tt1204977,Ouija,2014,54.0,120031110454103543430230102045021120000001532111220100,5783,1878,,7661,0.7548622895183397,0.24513771048166036
1083,3047,tt0120780,Out of Sight,1998,69.0,667764343343777776544343433435676676534777777637775444343567535554444467545720000433432443373565377777777777777776027774100143477677133343334343346753434677777677677777777776775141437777577763442434777776453434333445676667525777777547775434434567445545354,7828,23926,,31754,0.2465201234490143,0.7534798765509857
1084,9057,tt0114069,Outbreak,1995,135.0,7763137777777777736777777777776445601555777754444735415546765777777777577777467775,980,6292,,7272,0.13476347634763478,0.8652365236523653
1085,7295,tt0804516,P2,2007,5.0,50000025234556363441000555545354564025545724347352123474777777777555543,2221,4326,,6547,0.3392393462654651,0.6607606537345349
1086,6331,tt1663662,Pacific Rim,2013,109.0,740323577737645624556342336666777756333245565653455764445764346772453324766746377772546752,2625,7084,,9709,0.27036770007209804,0.7296322999279019
1087,7706,tt1980209,Pain & Gain,2013,53.0,77777777777776773227777777646467777777776677737774567777477777777656367655777767677777753,575,6621,,7196,0.07990550305725402,0.9200944969427459
1088,7759,tt3332064,Pan,2015,36.0,44777777777777777777777777777777777777777402463345555356475567744354474511666735554656567775774463556,2281,9649,,11930,0.1911986588432523,0.8088013411567477
1089,4157,tt0457430,Pan's Labyrinth,2006,49.0,124226200377714540000352445326303564456457746753046431766746644,1753,2262,,4015,0.43661270236612704,0.563387297633873
1090,3055,tt1188729,Pandorum,2009,11.0,7777777777777777777777777777457777777777777777644433543775534453377777557767557777654376557447777757675777733,2126,16324,,18450,0.11523035230352303,0.8847696476964769
1091,1215,tt0258000,Panic Room,2002,142.0,0424433214006777777412000007760004573171242300050752777774575677520373771,1617,2773,,4390,0.3683371298405467,0.6316628701594533
1092,4765,tt0114084,Panther,1995,13.0,67777777733777777777777777777777766677777777777777777777777777777776674676777777675467563,351,9442,,9793,0.03584192790768916,0.9641580720923109
1093,3059,tt2006810,Papadopoulos & Sons,2012,,66677777777777776564674767775676654357633655367577767777776577777777765754343437777665456676745473,1370,8537,,9907,0.13828606036136065,0.8617139396386393
1094,7769,tt3622592,Paper Towns,2015,33.0,6467777777333332234041224326756577457526777777777776676476224767465676674356665765376456577447466764532442235675,3316,7367,,10683,0.31039970045867266,0.6896002995413273
1095,3060,tt1623288,ParaNorman,2012,61.0,432534765257777777756577675437773457766555355555476336553437545254455343443443444672,3929,10749,,14678,0.2676795203706227,0.7323204796293773
1096,3062,tt1233334,Pariah,2011,0.0,00000000000110030000112000000000000000000000131433230000000004675475000000000000000000000133444320265434200000000023232421023434032,7381,1793,,9174,0.8045563549160671,0.19544364508393286
1097,7210,tt0070518,Pat Garrett & Billy the Kid,1973,,77777775757777777777777773,0,3133,,3133,0.0,1.0
1098,3069,tt1092026,Paul,2011,41.0,77777777777775434255477777777777777777777777777777777777777777777775344367774446537764677777743435653434456556667777777777775536777777763477667766766766566776656773,1884,15081,,16965,0.11105216622458002,0.88894783377542
1099,5456,tt1596345,Pawn Sacrifice,2014,2.0,63542013643434377754425777777777777764677774777467777777733777777777777754777777777777777677775,752,6724,,7476,0.10058855002675228,0.8994114499732477
1100,8533,tt3733778,Pay the Ghost,2015,,47665457754677767477635420235457775644474644431312022176457754577770,1382,3451,,4833,0.28595075522449825,0.7140492447755018
1101,7499,tt0120784,Payback,1999,139.0,4552345677777777777577777536777762234327757777777776777135577677777777732577777737731,1004,5218,,6222,0.16136290581806492,0.8386370941819351
1102,1219,tt0213149,Pearl Harbor,2001,305.0,77777777775004242457167777747751344374545455777777477777747406577567777777377777777773,1259,4988,,6247,0.20153673763406435,0.7984632623659357
1103,1221,tt0054167,Peeping Tom,1960,,777774132426423433553432442112236433535244232333344645731344422343440000000143234335344564777777777777770004222232243342232452333323333413577657777777775333336336451,3643,3953,,7596,0.479594523433386,0.520405476566614
1104,1220,tt0091738,Peggy Sue Got Married,1986,97.0,5534202202235020430246540000003320310444253443343444320045154662411444235442333432333443340001143433443411243533344020245243334434534431,5847,5200,,11047,0.5292839684982348,0.47071603150176516
